MANDT,CARRID,CONNID,FLDATE,BOOKID,CUSTOMID,INSTNO,PAYMETH,AMOUNT,CURRENCY,ARCHIVE_
300,SQ,0988,2011-09-29,00372215,00003130,0001,C,409.00,SGD,
300,SQ,0988,2011-03-31,00360672,00003130,0001,C,409.00,SGD,
300,SQ,0988,2011-03-17,00359939,00003130,0001,C,409.00,SGD,
300,SQ,0988,2011-06-23,00365955,00003130,0001,C,409.00,SGD,
300,UA,3517,2011-09-28,00161348,00003130,0001,C,274.00,USD,
300,SQ,0117,2011-02-28,00159586,00003130,0001,C,160.00,SGD,
300,SQ,0117,2010-08-30,00153056,00003130,0001,C,160.00,SGD,
300,SQ,0158,2011-03-29,00182385,00003130,0001,C,667.00,SGD,
300,UA,3517,2012-03-12,00166429,00003130,0001,C,274.00,USD,
300,SQ,0117,2011-09-19,00166711,00003130,0001,C,160.00,SGD,
300,SQ,0117,2011-10-24,00167973,00003130,0001,C,160.00,SGD,
300,SQ,0117,2011-10-24,00168104,00003130,0001,C,160.00,SGD,
300,SQ,0117,2011-07-18,00164529,00003130,0001,C,160.00,SGD,
300,SQ,0158,2010-04-20,00170088,00003130,0001,C,445.00,SGD,
300,SQ,0067,2011-04-18,00120744,00003130,0001,C,148.00,SGD,
300,SQ,0067,2010-04-26,00098780,00003130,0001,C,148.00,SGD,
300,SQ,0067,2011-01-10,00114927,00003130,0001,C,148.00,SGD,
300,SQ,0067,2010-12-20,00113691,00003130,0001,C,148.00,SGD,
300,UA,3516,2011-05-03,00112938,00003130,0001,C,274.00,USD,
300,AZ,0788,2011-02-15,00056968,00002053,0001,P,515.00,EUR,
300,UA,3517,2010-08-16,00135641,00003130,0001,C,274.00,USD,
300,AZ,0788,2011-02-15,00056944,00000487,0001,P,515.00,EUR,
300,UA,3517,2010-12-13,00143042,00003130,0001,C,274.00,USD,
300,AZ,0788,2011-02-15,00056605,00002302,0001,P,515.00,EUR,
300,UA,3517,2010-05-10,00129357,00003130,0001,C,274.00,USD,
300,AZ,0788,2011-02-15,00056818,00002306,0001,P,515.00,EUR,
300,SQ,0067,2011-07-04,00125744,00003130,0001,C,148.00,SGD,
300,AZ,0788,2011-02-15,00056617,00000937,0001,P,515.00,EUR,
300,SQ,0325,2011-06-15,00240296,00003130,0001,C,781.00,SGD,
300,AZ,0788,2011-02-15,00056650,00001772,0001,P,515.00,EUR,
300,SQ,0325,2010-12-08,00228852,00003130,0001,C,781.00,SGD,
300,AZ,0788,2011-02-15,00056908,00002422,0001,P,515.00,EUR,
300,AZ,0788,2011-02-15,00056683,00002000,0001,P,515.00,EUR,
300,AZ,0788,2011-02-15,00056950,00000949,0001,P,515.00,EUR,
300,AZ,0788,2011-02-15,00056737,00003237,0001,P,515.00,EUR,
300,AZ,0788,2011-02-15,00056863,00002888,0001,P,515.00,EUR,
300,AZ,0788,2011-02-15,00056782,00003092,0001,P,515.00,EUR,
300,AZ,0788,2011-02-15,00056656,00003682,0001,P,515.00,EUR,
300,AZ,0788,2011-02-15,00056923,00004260,0001,P,515.00,EUR,
300,AZ,0788,2011-02-15,00056797,00000371,0001,P,515.00,EUR,
300,AZ,0788,2011-02-15,00056770,00002289,0001,P,515.00,EUR,
300,AZ,0788,2011-02-15,00056812,00001475,0001,P,515.00,EUR,
300,AZ,0788,2011-02-15,00056743,00001077,0001,P,515.00,EUR,
300,AZ,0788,2011-02-15,00056611,00003775,0001,P,515.00,EUR,
300,AZ,0788,2011-02-15,00056953,00000210,0001,P,515.00,EUR,
300,AZ,0788,2011-02-15,00056803,00003594,0001,P,515.00,EUR,
300,AZ,0788,2011-02-15,00056707,00002049,0001,P,515.00,EUR,
300,AZ,0788,2011-02-15,00056791,00004469,0001,P,515.00,EUR,
300,AZ,0788,2011-02-15,00056767,00004377,0001,P,515.00,EUR,
300,AZ,0788,2010-06-01,00040767,00000431,0001,P,515.00,EUR,
300,AZ,0788,2010-06-01,00040755,00001727,0001,P,515.00,EUR,
300,AZ,0788,2010-06-01,00040641,00001149,0001,P,515.00,EUR,
300,AZ,0788,2010-06-01,00040662,00002731,0001,P,515.00,EUR,
300,AZ,0788,2010-06-01,00040656,00004321,0001,P,515.00,EUR,
300,AZ,0788,2010-06-01,00040512,00004566,0001,P,515.00,EUR,
300,AZ,0788,2010-06-01,00040680,00001563,0001,P,515.00,EUR,
300,AZ,0788,2010-06-01,00040569,00002864,0001,P,515.00,EUR,
300,AZ,0788,2010-06-01,00040566,00003530,0001,P,515.00,EUR,
300,AZ,0788,2010-06-01,00040743,00001523,0001,P,515.00,EUR,
300,AZ,0788,2010-06-01,00040818,00002623,0001,P,515.00,EUR,
300,AZ,0788,2010-06-01,00040560,00003169,0001,P,515.00,EUR,
300,AZ,0788,2010-06-01,00040557,00002113,0001,P,515.00,EUR,
300,AZ,0788,2010-06-01,00040563,00003281,0001,P,515.00,EUR,
300,AZ,0788,2010-06-01,00040710,00001065,0001,P,515.00,EUR,
300,AZ,0788,2010-06-01,00040596,00000208,0001,P,515.00,EUR,
300,AZ,0788,2010-06-01,00040518,00001226,0001,P,515.00,EUR,
300,AZ,0788,2010-06-01,00040800,00001173,0001,P,515.00,EUR,
300,AZ,0788,2010-06-01,00040491,00002137,0001,P,515.00,EUR,
300,AZ,0788,2010-06-01,00040683,00000660,0001,P,515.00,EUR,
300,AZ,0788,2010-06-01,00040554,00001278,0001,P,515.00,EUR,
300,AZ,0788,2010-06-01,00040812,00003056,0001,P,515.00,EUR,
300,AZ,0788,2010-06-01,00040644,00001475,0001,P,515.00,EUR,
300,AZ,0788,2010-06-01,00040650,00000387,0001,P,515.00,EUR,
300,AZ,0788,2010-06-01,00040836,00003550,0001,P,515.00,EUR,
300,AZ,0788,2010-06-01,00040578,00003434,0001,P,515.00,EUR,
300,AZ,0788,2010-06-01,00040806,00004618,0001,P,515.00,EUR,
300,AZ,0788,2010-06-01,00040722,00001543,0001,P,515.00,EUR,
300,AZ,0788,2010-06-01,00040830,00004220,0001,P,515.00,EUR,
300,AZ,0788,2010-06-01,00040617,00001061,0001,P,515.00,EUR,
300,AZ,0788,2010-06-01,00040692,00001868,0001,P,515.00,EUR,
300,AZ,0788,2010-06-01,00040746,00000583,0001,P,515.00,EUR,
300,AZ,0788,2011-01-11,00054740,00000483,0001,P,515.00,EUR,
300,AZ,0788,2011-01-11,00054668,00004228,0001,P,515.00,EUR,
300,AZ,0788,2011-01-11,00054524,00000159,0001,P,515.00,EUR,
300,AZ,0788,2011-01-11,00054479,00002868,0001,P,515.00,EUR,
300,AZ,0788,2011-01-11,00054650,00002988,0001,P,515.00,EUR,
300,AZ,0788,2011-01-11,00054719,00000174,0001,P,515.00,EUR,
300,AZ,0788,2011-01-11,00054512,00000012,0001,P,515.00,EUR,
300,AZ,0788,2011-01-11,00054731,00002053,0001,P,515.00,EUR,
300,AZ,0788,2011-01-11,00054542,00004236,0001,P,515.00,EUR,
300,AZ,0788,2011-01-11,00054477,00000848,0001,P,515.00,EUR,
300,AZ,0788,2011-01-11,00054587,00000208,0001,P,515.00,EUR,
300,AZ,0788,2011-01-11,00054710,00000752,0001,P,515.00,EUR,
300,AZ,0788,2011-01-11,00054417,00002045,0001,P,515.00,EUR,
300,AZ,0788,2011-01-11,00054728,00001310,0001,P,515.00,EUR,
300,AZ,0788,2011-01-11,00054432,00003277,0001,P,515.00,EUR,
300,AZ,0788,2011-01-11,00054506,00001426,0001,P,515.00,EUR,
300,AZ,0788,2011-01-11,00054689,00001210,0001,P,515.00,EUR,
300,AZ,0788,2011-01-11,00054677,00002719,0001,P,515.00,EUR,
300,AZ,0788,2011-01-11,00054695,00002968,0001,P,515.00,EUR,
300,AZ,0788,2011-01-11,00054776,00002631,0001,P,515.00,EUR,
300,AZ,0788,2011-01-11,00054641,00000144,0001,P,515.00,EUR,
300,AZ,0788,2011-01-11,00054722,00003317,0001,P,515.00,EUR,
300,AZ,0788,2011-01-11,00054701,00002289,0001,P,515.00,EUR,
300,AZ,0788,2011-01-11,00054686,00001258,0001,P,515.00,EUR,
300,AZ,0788,2011-01-11,00054530,00003434,0001,P,515.00,EUR,
300,AZ,0788,2011-01-11,00054590,00001876,0001,P,515.00,EUR,
300,AZ,0788,2011-01-11,00054536,00003405,0001,P,515.00,EUR,
300,AZ,0788,2011-01-11,00054423,00003859,0001,P,515.00,EUR,
300,AZ,0788,2011-01-11,00054468,00004240,0001,P,515.00,EUR,
300,AZ,0788,2011-01-11,00054755,00003177,0001,P,515.00,EUR,
300,AZ,0788,2011-01-11,00054611,00003116,0001,P,515.00,EUR,
300,AZ,0788,2011-01-11,00054548,00004469,0001,P,515.00,EUR,
300,AZ,0788,2010-06-08,00041204,00000379,0001,P,515.00,EUR,
300,AZ,0788,2010-06-08,00041081,00000423,0001,P,515.00,EUR,
300,AZ,0788,2010-06-08,00041114,00003554,0001,P,515.00,EUR,
300,AZ,0788,2010-06-08,00041213,00003466,0001,P,515.00,EUR,
300,AZ,0788,2010-06-08,00041102,00002285,0001,P,515.00,EUR,
300,AZ,0788,2010-06-08,00041117,00003510,0001,P,515.00,EUR,
300,AZ,0788,2010-06-08,00041276,00002864,0001,P,515.00,EUR,
300,AZ,0788,2010-06-08,00041240,00001318,0001,P,515.00,EUR,
300,AZ,0788,2010-06-08,00040956,00004550,0001,P,515.00,EUR,
300,AZ,0788,2010-06-08,00041132,00003000,0001,P,515.00,EUR,
300,AZ,0788,2010-06-08,00041027,00000086,0001,P,515.00,EUR,
300,AZ,0788,2010-06-08,00041072,00001812,0001,P,515.00,EUR,
300,AZ,0788,2010-06-08,00041273,00001888,0001,P,515.00,EUR,
300,AZ,0788,2010-06-08,00040985,00001711,0001,P,515.00,EUR,
300,AZ,0788,2010-06-08,00040926,00002510,0001,P,515.00,EUR,
300,AZ,0788,2010-06-08,00041087,00004598,0001,P,515.00,EUR,
300,AZ,0788,2010-06-08,00041126,00001587,0001,P,515.00,EUR,
300,AZ,0788,2010-06-08,00041285,00001587,0001,P,515.00,EUR,
300,AZ,0788,2010-06-08,00040962,00003442,0001,P,515.00,EUR,
300,AZ,0788,2010-06-08,00041180,00002655,0001,P,515.00,EUR,
300,AZ,0788,2010-06-08,00041144,00001920,0001,P,515.00,EUR,
300,AZ,0788,2010-06-08,00040953,00003446,0001,P,515.00,EUR,
300,AZ,0788,2010-06-08,00041186,00002976,0001,P,515.00,EUR,
300,AZ,0788,2010-06-08,00040932,00001198,0001,P,515.00,EUR,
300,AZ,0788,2010-06-08,00041198,00002663,0001,P,515.00,EUR,
300,AZ,0788,2010-06-08,00041207,00004441,0001,P,515.00,EUR,
300,AZ,0788,2010-06-08,00041063,00003731,0001,P,515.00,EUR,
300,AZ,0788,2010-06-08,00041108,00000672,0001,P,515.00,EUR,
300,AZ,0788,2010-06-08,00041177,00000507,0001,P,515.00,EUR,
300,AZ,0788,2010-06-08,00041168,00004485,0001,P,515.00,EUR,
300,AZ,0788,2010-06-08,00041189,00004317,0001,P,515.00,EUR,
300,AZ,0788,2010-06-08,00041225,00004590,0001,P,515.00,EUR,
300,AZ,0788,2010-10-26,00049647,00001643,0001,P,515.00,EUR,
300,AZ,0788,2010-10-26,00049698,00002153,0001,P,515.00,EUR,
300,AZ,0788,2010-10-26,00049797,00004574,0001,P,515.00,EUR,
300,AZ,0788,2010-10-26,00049731,00003855,0001,P,515.00,EUR,
300,AZ,0788,2010-10-26,00049821,00002249,0001,P,515.00,EUR,
300,AZ,0788,2010-10-26,00049997,00004204,0001,P,515.00,EUR,
300,AZ,0788,2010-10-26,00049944,00003843,0001,P,515.00,EUR,
300,AZ,0788,2010-10-26,00049734,00002880,0001,P,515.00,EUR,
300,AZ,0788,2010-10-26,00049869,00001282,0001,P,515.00,EUR,
300,AZ,0788,2010-10-26,00049767,00001723,0001,P,515.00,EUR,
300,AZ,0788,2010-10-26,00049872,00001045,0001,P,515.00,EUR,
300,AZ,0788,2010-10-26,00049839,00001756,0001,P,515.00,EUR,
300,AZ,0788,2010-10-26,00049854,00000163,0001,P,515.00,EUR,
300,AZ,0788,2010-10-26,00049926,00001964,0001,P,515.00,EUR,
300,LH,0401,2011-07-15,00067850,00002704,0001,C,316.00,EUR,
300,AZ,0788,2010-10-26,00049985,00004493,0001,P,515.00,EUR,
300,LH,0401,2011-07-15,00067763,00002009,0001,C,316.00,EUR,
300,AZ,0788,2010-10-26,00049947,00002518,0001,P,515.00,EUR,
300,AZ,0788,2010-10-26,00049803,00000535,0001,P,515.00,EUR,
300,LH,0401,2011-07-15,00067499,00003756,0001,C,316.00,EUR,
300,AZ,0788,2010-10-26,00049779,00001226,0001,P,515.00,EUR,
300,LH,0401,2011-07-15,00067615,00003812,0001,C,316.00,EUR,
300,AZ,0788,2010-10-26,00049848,00003409,0001,P,515.00,EUR,
300,LH,0401,2011-07-15,00067853,00002656,0001,C,316.00,EUR,
300,AZ,0788,2010-10-26,00049893,00002574,0001,P,515.00,EUR,
300,LH,0401,2011-07-15,00067507,00001098,0001,C,316.00,EUR,
300,AZ,0788,2010-10-26,00049677,00003895,0001,P,515.00,EUR,
300,LH,0401,2011-07-15,00067769,00004546,0001,C,316.00,EUR,
300,AZ,0788,2010-10-26,00049974,00003674,0001,P,515.00,EUR,
300,LH,0401,2011-07-15,00067723,00002327,0001,C,316.00,EUR,
300,AZ,0788,2010-10-26,00049845,00002330,0001,P,515.00,EUR,
300,LH,0401,2011-07-15,00067565,00000773,0001,C,316.00,EUR,
300,AZ,0788,2010-10-26,00049890,00002386,0001,P,515.00,EUR,
300,LH,0401,2011-07-15,00067750,00003210,0001,C,316.00,EUR,
300,AZ,0788,2010-10-26,00049743,00001972,0001,P,515.00,EUR,
300,AZ,0788,2010-10-26,00049884,00003992,0001,P,515.00,EUR,
300,LH,0401,2011-07-15,00067774,00004575,0001,C,316.00,EUR,
300,AZ,0788,2010-10-26,00049680,00002514,0001,P,515.00,EUR,
300,LH,0401,2011-07-15,00067664,00001138,0001,C,316.00,EUR,
300,AZ,0788,2010-10-26,00049896,00000243,0001,P,515.00,EUR,
300,LH,0401,2011-07-15,00067742,00002038,0001,C,316.00,EUR,
300,AZ,0788,2010-10-26,00049887,00002791,0001,P,515.00,EUR,
300,LH,0401,2011-07-15,00067693,00001062,0001,C,316.00,EUR,
300,AZ,0788,2010-10-26,00049788,00001378,0001,P,515.00,EUR,
300,LH,0401,2011-07-15,00067682,00003346,0001,C,316.00,EUR,
300,AZ,0788,2010-10-26,00049953,00001519,0001,P,515.00,EUR,
300,LH,0401,2011-07-15,00067673,00003764,0001,C,316.00,EUR,
300,AZ,0788,2010-10-26,00049899,00003004,0001,P,515.00,EUR,
300,AZ,0788,2010-06-22,00041926,00001302,0001,P,515.00,EUR,
300,LH,0401,2011-07-15,00067624,00004266,0001,C,316.00,EUR,
300,AZ,0788,2010-06-22,00041968,00003622,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070148,00000713,0001,C,316.00,EUR,
300,LH,0401,2011-08-26,00070383,00000950,0001,C,316.00,EUR,
300,AZ,0788,2010-06-22,00041971,00004228,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070236,00004326,0001,C,316.00,EUR,
300,AZ,0788,2010-06-22,00041923,00002779,0001,P,515.00,EUR,
300,AZ,0788,2010-06-22,00042036,00000491,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070341,00003282,0001,C,316.00,EUR,
300,AZ,0788,2010-06-22,00042039,00003650,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070474,00003976,0001,C,316.00,EUR,
300,AZ,0788,2010-06-22,00041803,00002281,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070358,00002604,0001,C,316.00,EUR,
300,AZ,0788,2010-06-22,00042141,00004204,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070388,00003053,0001,C,316.00,EUR,
300,AZ,0788,2010-06-22,00042057,00003381,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070329,00002676,0001,C,316.00,EUR,
300,AZ,0788,2010-06-22,00041977,00002651,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070301,00002387,0001,C,316.00,EUR,
300,AZ,0788,2010-06-22,00042030,00004152,0001,P,515.00,EUR,
300,AZ,0788,2010-06-22,00041845,00004208,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070397,00004213,0001,C,316.00,EUR,
300,LH,0401,2011-08-26,00070365,00000424,0001,C,316.00,EUR,
300,AZ,0788,2010-06-22,00042060,00002105,0001,P,515.00,EUR,
300,AZ,0788,2010-06-22,00042024,00001382,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070211,00002961,0001,C,316.00,EUR,
300,AZ,0788,2010-06-22,00042009,00002892,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070422,00002074,0001,C,316.00,EUR,
300,AZ,0788,2010-06-22,00042096,00002185,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070115,00003186,0001,C,316.00,EUR,
300,AZ,0788,2010-06-22,00041920,00001579,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070155,00002608,0001,C,316.00,EUR,
300,AZ,0788,2010-06-22,00042015,00001326,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070346,00004165,0001,C,316.00,EUR,
300,AZ,0788,2010-06-22,00041890,00002884,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070445,00004165,0001,C,316.00,EUR,
300,AZ,0788,2010-06-22,00041836,00003032,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070334,00003703,0001,C,316.00,EUR,
300,AZ,0788,2010-06-22,00042144,00001057,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070241,00000039,0001,C,316.00,EUR,
300,AZ,0788,2010-06-22,00041982,00003209,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070259,00000151,0001,C,316.00,EUR,
300,AZ,0788,2010-06-22,00041974,00002558,0001,P,515.00,EUR,
300,AZ,0788,2010-06-22,00041988,00003823,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070250,00003427,0001,C,316.00,EUR,
300,AZ,0788,2010-06-22,00041950,00003827,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070278,00002949,0001,C,316.00,EUR,
300,AZ,0788,2010-06-22,00041812,00003446,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070424,00002949,0001,C,316.00,EUR,
300,AZ,0788,2010-06-22,00042075,00004024,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070293,00003009,0001,C,316.00,EUR,
300,AZ,0788,2010-06-22,00041896,00001836,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070457,00000966,0001,C,316.00,EUR,
300,AZ,0788,2010-06-22,00042132,00004016,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070298,00003607,0001,C,316.00,EUR,
300,AZ,0788,2010-06-22,00041824,00004586,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070221,00000388,0001,C,316.00,EUR,
300,AZ,0788,2010-06-22,00042162,00001856,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070229,00003972,0001,C,316.00,EUR,
300,AZ,0788,2010-06-22,00042114,00003116,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070302,00000078,0001,C,316.00,EUR,
300,AZ,0788,2010-05-11,00039240,00001643,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070409,00001203,0001,C,316.00,EUR,
300,AZ,0788,2010-05-11,00039366,00002944,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070305,00000131,0001,C,316.00,EUR,
300,AZ,0788,2010-05-11,00039503,00002908,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070161,00002339,0001,C,316.00,EUR,
300,AZ,0788,2010-05-11,00039509,00004513,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070395,00004033,0001,C,316.00,EUR,
300,AZ,0788,2010-05-11,00039198,00002651,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070368,00004514,0001,C,316.00,EUR,
300,AZ,0788,2010-05-11,00039539,00002651,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070272,00001439,0001,C,316.00,EUR,
300,AZ,0788,2010-05-11,00039482,00002651,0001,P,515.00,EUR,
300,AZ,0788,2010-05-11,00039494,00002671,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070447,00003422,0001,C,316.00,EUR,
300,AZ,0788,2010-05-11,00039351,00003646,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070194,00002636,0001,C,316.00,EUR,
300,AZ,0788,2010-05-11,00039195,00001454,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070450,00001387,0001,C,316.00,EUR,
300,AZ,0788,2010-05-11,00039192,00002045,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070280,00004133,0001,C,316.00,EUR,
300,AZ,0788,2010-05-11,00039231,00004622,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070471,00002098,0001,C,316.00,EUR,
300,AZ,0788,2010-05-11,00039456,00000407,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070251,00004029,0001,C,316.00,EUR,
300,AZ,0788,2010-05-11,00039444,00003181,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070143,00003354,0001,C,316.00,EUR,
300,AZ,0788,2010-05-11,00039189,00001230,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070373,00000139,0001,C,316.00,EUR,
300,AZ,0788,2010-05-11,00039315,00002394,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070469,00001961,0001,C,316.00,EUR,
300,AZ,0788,2010-05-11,00039252,00003209,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070163,00002780,0001,C,316.00,EUR,
300,AZ,0788,2010-05-11,00039512,00000057,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070385,00004041,0001,C,316.00,EUR,
300,AZ,0788,2010-05-11,00039462,00004008,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070131,00003073,0001,C,316.00,EUR,
300,AZ,0788,2010-05-11,00039468,00001266,0001,P,515.00,EUR,
300,AZ,0788,2010-05-11,00039243,00002968,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070349,00003137,0001,C,316.00,EUR,
300,AZ,0788,2010-05-11,00039378,00004084,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070308,00001110,0001,C,316.00,EUR,
300,AZ,0788,2010-05-11,00039213,00000132,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070295,00002186,0001,C,316.00,EUR,
300,AZ,0788,2010-05-11,00039375,00003947,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070290,00004017,0001,C,316.00,EUR,
300,AZ,0788,2010-05-11,00039551,00000780,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070391,00003435,0001,C,316.00,EUR,
300,AZ,0788,2010-05-11,00039408,00000014,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070185,00003121,0001,C,316.00,EUR,
300,AZ,0788,2010-05-11,00039255,00001543,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070398,00003551,0001,C,316.00,EUR,
300,AZ,0788,2010-05-11,00039533,00000467,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070343,00003523,0001,C,316.00,EUR,
300,AZ,0788,2010-05-11,00039387,00001117,0001,P,515.00,EUR,
300,AZ,0788,2010-05-11,00039527,00000419,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070326,00003595,0001,C,316.00,EUR,
300,AZ,0788,2010-05-11,00039396,00001679,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070317,00002893,0001,C,316.00,EUR,
300,LH,0401,2011-08-26,00070176,00002828,0001,C,316.00,EUR,
300,AZ,0788,2011-11-08,00073354,00003863,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070224,00001632,0001,C,316.00,EUR,
300,AZ,0788,2011-11-08,00073441,00000901,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070460,00001259,0001,C,316.00,EUR,
300,AZ,0788,2011-11-08,00073105,00002924,0001,P,515.00,EUR,
300,AZ,0788,2011-11-08,00073429,00002261,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070486,00000143,0001,C,316.00,EUR,
300,AZ,0788,2011-11-08,00073321,00001398,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070283,00001030,0001,C,316.00,EUR,
300,AZ,0788,2011-11-08,00073447,00002153,0001,P,515.00,EUR,
300,AZ,0788,2011-11-08,00073375,00002189,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070274,00003410,0001,C,316.00,EUR,
300,AZ,0788,2011-11-08,00073129,00002972,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070352,00003170,0001,C,316.00,EUR,
300,AZ,0788,2011-11-08,00073351,00003100,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070451,00002696,0001,C,316.00,EUR,
300,AZ,0788,2011-11-08,00073231,00002322,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070277,00001732,0001,C,316.00,EUR,
300,AZ,0788,2011-11-08,00073195,00003132,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070376,00002294,0001,C,316.00,EUR,
300,AZ,0788,2011-11-08,00073240,00004305,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070275,00003916,0001,C,316.00,EUR,
300,AZ,0788,2011-11-08,00073198,00003558,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070124,00004410,0001,C,316.00,EUR,
300,AZ,0788,2011-11-08,00073330,00000451,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070416,00002407,0001,C,316.00,EUR,
300,AZ,0788,2011-11-08,00073123,00002538,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070463,00002327,0001,C,316.00,EUR,
300,AZ,0788,2011-11-08,00073479,00002518,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070233,00002479,0001,C,316.00,EUR,
300,AZ,0788,2011-11-08,00073282,00004353,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070413,00000962,0001,C,316.00,EUR,
300,AZ,0788,2011-11-08,00073144,00002767,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070239,00000604,0001,C,316.00,EUR,
300,AZ,0788,2011-11-08,00073393,00002045,0001,P,515.00,EUR,
300,LH,0401,2011-08-26,00070331,00004261,0001,C,316.00,EUR,
300,AZ,0788,2011-11-08,00073156,00001173,0001,P,515.00,EUR,
300,LH,0401,2010-10-08,00050065,00001146,0001,C,316.00,EUR,
300,AZ,0788,2011-11-08,00073402,00001892,0001,P,515.00,EUR,
300,LH,0401,2010-10-08,00050281,00003976,0001,C,316.00,EUR,
300,AZ,0788,2011-11-08,00073162,00003686,0001,P,515.00,EUR,
300,LH,0401,2010-10-08,00050260,00003976,0001,C,316.00,EUR,
300,AZ,0788,2011-11-08,00073141,00003353,0001,P,515.00,EUR,
300,LH,0401,2010-10-08,00050259,00003976,0001,C,316.00,EUR,
300,AZ,0788,2011-11-08,00073120,00001800,0001,P,515.00,EUR,
300,LH,0401,2010-10-08,00050167,00003146,0001,C,316.00,EUR,
300,AZ,0788,2011-11-08,00073261,00001426,0001,P,515.00,EUR,
300,LH,0401,2010-10-08,00050344,00000853,0001,C,316.00,EUR,
300,AZ,0788,2011-11-08,00073303,00001186,0001,P,515.00,EUR,
300,LH,0401,2010-10-08,00050100,00002844,0001,C,316.00,EUR,
300,LH,0401,2010-10-08,00050014,00002278,0001,C,316.00,EUR,
300,AZ,0788,2011-11-08,00073267,00002719,0001,P,515.00,EUR,
300,AZ,0788,2011-11-08,00073285,00001547,0001,P,515.00,EUR,
300,LH,0401,2010-10-08,00050224,00001797,0001,C,316.00,EUR,
