MANDT,CARRID,CONNID,FLDATE,BOOKID,CUSTOMID,TICKET,PLACE,ARCHIVE_
300,LH,402,2010-07-26,85126,160,O,AIRPORT,
300,UA,3504,2011-12-30,87765,160,O,AIRPORT,
300,DL,1699,2012-03-12,75195,160,O,AIRPORT,
300,LH,401,2011-10-28,75209,160,O,AIRPORT,
300,DL,1699,2012-03-05,75069,160,O,AIRPORT,
300,DL,1984,2010-05-03,76025,160,O,AIRPORT,
300,AZ,788,2011-10-11,71321,160,O,AIRPORT,
300,LH,401,2011-09-30,73121,160,O,AIRPORT,
300,AA,64,2010-11-05,73233,160,O,AIRPORT,
300,LH,401,2011-10-07,73725,160,O,AIRPORT,
300,DL,1984,2010-08-09,82250,160,O,AIRPORT,
300,AA,64,2011-08-26,83803,160,O,AIRPORT,
300,AA,64,2011-04-01,78537,160,O,AIRPORT,
300,LH,401,2012-01-13,77830,160,O,AIRPORT,
300,AA,64,2011-03-25,78248,160,O,AIRPORT,
300,UA,3516,2011-04-26,112128,160,O,AIRPORT,
300,UA,3516,2011-05-10,112981,160,O,AIRPORT,
300,AZ,789,2011-07-06,103632,160,O,AIRPORT,
300,AZ,789,2011-05-11,100303,160,O,AIRPORT,
300,DL,1984,2011-06-20,101672,160,O,AIRPORT,
300,LH,402,2011-04-18,101604,160,O,AIRPORT,
300,AZ,789,2011-09-07,107571,160,O,AIRPORT,
300,DL,1984,2011-10-17,109069,160,O,AIRPORT,
300,AZ,789,2011-09-28,109016,160,O,AIRPORT,
300,AZ,789,2011-09-14,108135,160,O,AIRPORT,
300,UA,3516,2010-04-27,89807,160,O,AIRPORT,
300,LH,402,2010-12-06,93544,160,O,AIRPORT,
300,AZ,789,2010-12-29,91863,160,O,AIRPORT,
300,AZ,789,2011-01-05,92379,160,O,AIRPORT,
300,DL,1984,2011-01-24,92511,160,O,AIRPORT,
300,DL,1984,2011-03-14,95888,160,O,AIRPORT,
300,UA,3516,2010-08-24,96986,160,O,AIRPORT,
300,LH,454,2010-08-14,122864,160,O,AIRPORT,
300,LH,454,2010-08-07,122514,160,O,AIRPORT,
300,UA,3516,2011-09-28,122577,160,O,AIRPORT,
300,LH,454,2011-01-22,129892,160,O,AIRPORT,
300,AZ,790,2011-04-06,129773,160,O,AIRPORT,
300,LH,454,2010-12-25,128766,160,O,AIRPORT,
300,AZ,790,2011-03-16,128867,160,O,AIRPORT,
300,AZ,790,2011-01-12,126211,160,O,AIRPORT,
300,UA,3516,2011-12-27,126914,160,O,AIRPORT,
300,AZ,790,2010-05-19,115623,160,O,AIRPORT,
300,UA,3516,2011-06-14,115383,160,O,AIRPORT,
300,UA,3516,2011-06-07,114795,160,O,AIRPORT,
300,LH,455,2010-11-22,153356,160,O,AIRPORT,
300,AZ,791,2010-12-30,150526,160,O,AIRPORT,
300,AZ,791,2010-12-30,150479,160,O,AIRPORT,
300,LH,455,2010-07-26,149114,160,O,AIRPORT,
300,UA,3517,2011-08-22,158475,160,O,AIRPORT,
300,LH,455,2011-03-28,157905,160,O,AIRPORT,
300,LH,454,2011-05-07,134507,160,O,AIRPORT,
300,AZ,790,2011-09-28,137597,160,O,AIRPORT,
300,AZ,790,2011-06-29,133479,160,O,AIRPORT,
300,UA,3517,2010-06-28,132249,160,O,AIRPORT,
300,UA,3517,2010-12-27,143901,160,O,AIRPORT,
300,LH,454,2011-11-19,143930,160,O,AIRPORT,
300,LH,454,2011-11-26,144116,160,O,AIRPORT,
300,LH,454,2011-11-05,143389,160,O,AIRPORT,
300,AZ,791,2010-06-03,143061,160,O,AIRPORT,
300,UA,3517,2011-01-31,145737,160,O,AIRPORT,
300,AZ,790,2011-11-16,139817,160,O,AIRPORT,
300,LH,2462,2011-03-11,257176,160,O,AIRPORT,
300,LH,2462,2011-04-08,258135,160,O,AIRPORT,
300,LH,2462,2011-02-04,255859,160,O,AIRPORT,
300,LH,2462,2011-05-06,259167,160,O,AIRPORT,
300,LH,2463,2010-11-20,275480,160,O,AIRPORT,
300,LH,2463,2011-01-15,277621,160,O,AIRPORT,
300,LH,2463,2010-06-12,269833,160,O,AIRPORT,
300,LH,2436,2010-11-13,236696,160,O,AIRPORT,
300,LH,2415,2011-09-30,229776,160,O,AIRPORT,
300,LH,2415,2011-08-19,228046,160,O,AIRPORT,
300,LH,2462,2010-12-03,253790,160,O,AIRPORT,
300,LH,2436,2012-03-31,245545,160,O,AIRPORT,
300,LH,3577,2012-02-25,313046,160,O,AIRPORT,
300,LH,2463,2011-07-09,283851,160,O,AIRPORT,
300,LH,2463,2011-08-20,285433,160,O,AIRPORT,
300,LH,2463,2011-08-13,285112,160,O,AIRPORT,
300,LH,3577,2010-07-31,294363,160,O,AIRPORT,
300,LH,3577,2010-11-13,298262,160,O,AIRPORT,
300,LH,2407,2010-10-30,197473,160,O,AIRPORT,
300,LH,2407,2011-06-25,206131,160,O,AIRPORT,
300,LH,2407,2010-08-14,194759,160,O,AIRPORT,
300,LH,2407,2010-08-21,195173,160,O,AIRPORT,
300,LH,2407,2010-07-10,193476,160,O,AIRPORT,
300,LH,2407,2010-07-17,193725,160,O,AIRPORT,
300,LH,2415,2010-11-26,219838,160,O,AIRPORT,
300,LH,2415,2010-11-05,219261,160,O,AIRPORT,
300,LH,2415,2010-12-24,220822,160,O,AIRPORT,
300,LH,2415,2010-09-24,217829,160,O,AIRPORT,
300,LH,2415,2011-05-20,225298,160,O,AIRPORT,
300,LH,2415,2011-02-11,222285,160,O,AIRPORT,
300,LH,2415,2011-03-25,223552,160,O,AIRPORT,
300,LH,2415,2011-04-08,223883,160,O,AIRPORT,
300,LH,455,2011-11-14,166642,160,O,AIRPORT,
300,LH,2402,2011-02-05,178538,160,O,AIRPORT,
300,LH,2402,2011-02-12,178683,160,O,AIRPORT,
300,LH,2402,2011-02-12,178679,160,O,AIRPORT,
300,LH,2402,2011-02-19,179090,160,O,AIRPORT,
300,LH,2402,2010-05-01,168479,160,O,AIRPORT,
300,LH,2402,2010-12-04,176260,160,O,AIRPORT,
300,LH,2402,2010-12-11,176485,160,O,AIRPORT,
300,AA,17,2011-03-09,20043,3893,O,AIRPORT,
300,DL,106,2010-05-24,1981,3893,O,AIRPORT,
300,JL,407,2011-08-19,21559,3893,O,AIRPORT,
300,DL,106,2011-03-21,20711,3893,O,AIRPORT,
300,AZ,555,2011-01-19,17263,3893,O,AIRPORT,
300,AA,17,2011-02-16,18883,3893,O,AIRPORT,
300,AA,17,2011-02-16,18882,3893,O,AIRPORT,
300,LH,400,2011-02-12,18487,3893,O,AIRPORT,
300,UA,7,2011-06-18,18592,3893,O,AIRPORT,
300,UA,941,2011-11-03,48418,3893,O,AIRPORT,
300,UA,941,2011-11-03,48419,3893,O,AIRPORT,
300,DL,1699,2010-10-18,48576,3893,O,AIRPORT,
300,AZ,555,2011-05-11,24424,3893,O,AIRPORT,
300,JL,407,2011-10-28,24497,3893,O,AIRPORT,
300,JL,407,2011-10-21,24304,3893,O,AIRPORT,
300,UA,7,2011-10-15,24642,3893,O,AIRPORT,
300,AZ,555,2011-05-18,24663,3893,O,AIRPORT,
300,AA,26,2010-11-03,47499,3893,O,AIRPORT,
300,UA,941,2011-10-13,47547,3893,O,AIRPORT,
300,AZ,788,2010-09-28,47874,3893,O,AIRPORT,
300,JL,407,2010-08-06,4792,3893,O,AIRPORT,
300,DL,106,2011-04-11,21847,3893,O,AIRPORT,
300,UA,7,2011-10-01,23909,3893,O,AIRPORT,
300,DL,106,2010-10-04,10317,3893,O,AIRPORT,
300,AZ,555,2010-09-22,9701,3893,O,AIRPORT,
300,AZ,555,2010-09-01,8412,3893,O,AIRPORT,
300,AA,17,2010-07-21,5987,3893,O,AIRPORT,
300,JL,407,2010-09-03,5992,3893,O,AIRPORT,
300,AA,17,2010-12-15,15208,3893,O,AIRPORT,
300,DL,106,2010-05-17,1442,3893,O,AIRPORT,
300,UA,7,2011-04-23,16163,3893,O,AIRPORT,
300,DL,106,2010-07-26,5833,3893,O,AIRPORT,
300,DL,106,2010-12-27,15493,3893,O,AIRPORT,
300,JL,407,2011-04-15,16012,3893,O,AIRPORT,
300,AZ,555,2010-11-03,12501,3893,O,AIRPORT,
300,AZ,555,2010-11-03,12382,3893,O,AIRPORT,
300,AZ,555,2010-11-03,12268,3893,O,AIRPORT,
300,QF,5,2010-11-26,13599,3893,O,AIRPORT,
300,AZ,555,2010-11-10,13050,3893,O,AIRPORT,
300,DL,106,2010-11-22,13284,3893,O,AIRPORT,
300,JL,408,2010-10-09,33308,3893,O,AIRPORT,
300,AA,17,2011-09-28,32803,3893,O,AIRPORT,
300,AA,17,2011-08-31,31073,3893,O,AIRPORT,
300,UA,941,2010-11-18,35361,3893,O,AIRPORT,
300,LH,400,2011-10-22,35324,3893,O,AIRPORT,
300,QF,5,2011-11-18,36000,3893,O,AIRPORT,
300,UA,941,2010-11-25,35571,3893,O,AIRPORT,
300,UA,941,2010-09-23,33394,3893,O,AIRPORT,
300,QF,5,2011-10-21,34114,3893,O,AIRPORT,
300,QF,5,2011-07-01,27156,3893,O,AIRPORT,
300,JL,408,2010-05-08,27664,3893,O,AIRPORT,
300,LH,400,2011-07-09,27672,3893,O,AIRPORT,
300,JL,407,2011-11-25,25746,3893,O,AIRPORT,
300,QF,5,2011-06-17,26352,3893,O,AIRPORT,
300,QF,5,2011-06-17,26342,3893,O,AIRPORT,
300,DL,106,2011-08-08,29303,3893,O,AIRPORT,
300,DL,106,2011-08-22,30339,3893,O,AIRPORT,
300,AZ,555,2011-07-13,28340,3893,O,AIRPORT,
300,LH,400,2010-06-05,2851,3893,O,AIRPORT,
300,UA,941,2010-04-29,28004,3893,O,AIRPORT,
300,UA,941,2010-04-29,28008,3893,O,AIRPORT,
300,LH,400,2011-07-16,28107,3893,O,AIRPORT,
300,LH,400,2010-06-26,4338,3893,O,AIRPORT,
300,UA,7,2010-07-31,4330,3893,O,AIRPORT,
300,JL,408,2011-07-23,43505,3893,O,AIRPORT,
300,AA,26,2010-07-28,43136,3893,O,AIRPORT,
300,AZ,788,2010-06-22,41991,3893,O,AIRPORT,
300,JL,408,2011-06-04,41715,3893,O,AIRPORT,
300,AA,26,2010-07-14,42593,3893,O,AIRPORT,
300,QF,6,2010-10-20,46230,3893,O,AIRPORT,
300,AZ,788,2010-08-10,44887,3893,O,AIRPORT,
300,LH,401,2010-07-16,45142,3893,O,AIRPORT,
300,LH,400,2011-12-17,37821,3893,O,AIRPORT,
300,QF,6,2010-04-21,38065,3893,O,AIRPORT,
300,AZ,788,2010-04-20,38147,3893,O,AIRPORT,
300,AZ,788,2010-04-20,38148,3893,O,AIRPORT,
300,UA,941,2010-12-30,36772,3893,O,AIRPORT,
300,AZ,555,2011-11-30,36295,3893,O,AIRPORT,
300,LH,400,2011-12-10,37440,3893,O,AIRPORT,
300,AZ,788,2010-06-01,40775,3893,O,AIRPORT,
300,JL,408,2011-03-19,39093,3893,O,AIRPORT,
300,QF,6,2010-06-02,39999,3893,O,AIRPORT,
300,DL,1699,2010-06-07,40063,3893,O,AIRPORT,
300,QF,6,2010-05-26,39652,3893,O,AIRPORT,
300,QF,6,2011-08-17,59246,3893,O,AIRPORT,
300,DL,1699,2011-04-11,59553,3893,O,AIRPORT,
300,DL,1699,2011-03-07,57079,3893,O,AIRPORT,
300,DL,1699,2011-04-04,59102,3893,O,AIRPORT,
300,UA,3504,2010-09-03,58531,3893,O,AIRPORT,
300,LH,401,2011-04-15,62129,3893,O,AIRPORT,
300,UA,3504,2010-10-22,61522,3893,O,AIRPORT,
300,AZ,788,2011-05-03,61617,3893,O,AIRPORT,
300,LH,401,2011-04-22,62543,3893,O,AIRPORT,
300,QF,6,2011-03-02,51978,3893,O,AIRPORT,
300,DL,1699,2010-12-13,51994,3893,O,AIRPORT,
300,AA,26,2011-01-12,50665,3893,O,AIRPORT,
300,LH,401,2010-10-01,49847,3893,O,AIRPORT,
300,AA,26,2011-05-18,56000,3893,O,AIRPORT,
300,AZ,788,2011-02-01,55785,3893,O,AIRPORT,
300,AZ,788,2011-01-18,55187,3893,O,AIRPORT,
300,DL,1699,2011-01-10,53654,3893,O,AIRPORT,
300,AA,26,2011-03-16,53362,3893,O,AIRPORT,
300,AZ,788,2011-08-23,68351,3893,O,AIRPORT,
300,DL,1699,2011-10-03,70197,3893,O,AIRPORT,
300,DL,1699,2011-10-03,70198,3893,O,AIRPORT,
300,AA,64,2010-06-11,67957,3893,O,AIRPORT,
300,AA,64,2011-09-30,84840,3893,O,AIRPORT,
300,DL,1984,2010-10-25,86991,3893,O,AIRPORT,
300,AA,64,2012-01-20,87385,3893,O,AIRPORT,
300,LH,402,2010-08-30,87103,3893,O,AIRPORT,
300,LH,401,2011-10-14,74262,3893,O,AIRPORT,
300,LH,401,2011-10-21,74583,3893,O,AIRPORT,
300,AZ,788,2011-12-13,74565,3893,O,AIRPORT,
300,AZ,788,2011-12-13,74564,3893,O,AIRPORT,
300,AA,64,2011-01-14,75787,3893,O,AIRPORT,
300,LH,401,2011-11-18,76433,3893,O,AIRPORT,
300,UA,3504,2011-03-25,71251,3893,O,AIRPORT,
300,UA,3504,2011-04-01,71964,3893,O,AIRPORT,
300,AZ,788,2011-09-27,70615,3893,O,AIRPORT,
300,LH,401,2011-09-28,73095,3893,O,AIRPORT,
300,UA,3504,2011-09-02,81881,3893,O,AIRPORT,
300,LH,402,2010-05-31,81726,3893,O,AIRPORT,
300,AZ,789,2010-08-18,83643,3893,O,AIRPORT,
300,LH,401,2012-04-20,79213,3893,O,AIRPORT,
300,AZ,789,2012-01-04,113097,3893,O,AIRPORT,
300,DL,1984,2011-08-15,105223,3893,O,AIRPORT,
300,LH,402,2011-04-11,100983,3893,O,AIRPORT,
300,DL,1984,2011-06-13,101371,3893,O,AIRPORT,
300,DL,1984,2011-05-30,100373,3893,O,AIRPORT,
300,AZ,789,2011-06-15,102138,3893,O,AIRPORT,
300,UA,3516,2011-03-29,110518,3893,O,AIRPORT,
300,UA,3516,2011-03-15,109765,3893,O,AIRPORT,
300,AZ,789,2011-09-07,107356,3893,O,AIRPORT,
300,DL,1984,2011-09-05,106549,3893,O,AIRPORT,
300,UA,3516,2011-02-15,108155,3893,O,AIRPORT,
300,UA,3516,2010-05-18,90947,3893,O,AIRPORT,
300,AZ,789,2010-11-03,88299,3893,O,AIRPORT,
300,UA,3516,2010-06-01,91836,3893,O,AIRPORT,
300,UA,3516,2010-06-01,91835,3893,O,AIRPORT,
300,LH,402,2010-11-15,91884,3893,O,AIRPORT,
300,AZ,789,2011-05-11,99981,3893,O,AIRPORT,
300,LH,402,2011-03-21,99903,3893,O,AIRPORT,
300,AZ,789,2011-03-02,95784,3893,O,AIRPORT,
300,UA,3516,2010-08-10,96232,3893,O,AIRPORT,
300,UA,3516,2010-07-13,94515,3893,O,AIRPORT,
300,DL,1984,2011-05-02,98937,3893,O,AIRPORT,
300,DL,1984,2011-05-09,99054,3893,O,AIRPORT,
300,UA,3516,2012-04-17,128276,3893,O,AIRPORT,
300,LH,402,2011-11-07,115014,3893,O,AIRPORT,
300,UA,3516,2011-05-31,114430,3893,O,AIRPORT,
300,AZ,789,2012-04-04,114099,3893,O,AIRPORT,
300,UA,3516,2011-08-30,120475,3893,O,AIRPORT,
300,LH,455,2010-10-18,152082,3893,O,AIRPORT,
300,AZ,791,2011-04-07,153936,3893,O,AIRPORT,
300,UA,3517,2011-06-06,153553,3893,O,AIRPORT,
300,UA,3517,2011-02-21,147208,3893,O,AIRPORT,
300,UA,3517,2011-04-18,150502,3893,O,AIRPORT,
300,UA,3517,2011-09-19,160423,3893,O,AIRPORT,
300,AZ,791,2011-09-15,159589,3893,O,AIRPORT,
300,LH,455,2011-08-22,162913,3893,O,AIRPORT,
300,LH,455,2011-08-15,162895,3893,O,AIRPORT,
300,UA,3517,2011-08-08,157647,3893,O,AIRPORT,
300,LH,454,2011-03-05,131958,3893,O,AIRPORT,
300,LH,454,2011-03-05,131954,3893,O,AIRPORT,
300,UA,3517,2010-05-24,130232,3893,O,AIRPORT,
300,UA,3517,2011-02-07,146313,3893,O,AIRPORT,
300,LH,454,2011-09-28,141596,3893,O,AIRPORT,
300,UA,3517,2010-11-29,141903,3893,O,AIRPORT,
300,LH,455,2011-11-14,166605,3893,O,AIRPORT,
300,LH,2462,2012-01-20,267278,3893,O,AIRPORT,
300,LH,2463,2010-12-11,276418,3893,O,AIRPORT,
300,LH,2463,2010-10-23,274656,3893,O,AIRPORT,
300,LH,2463,2010-06-05,269440,3893,O,AIRPORT,
300,LH,2463,2010-10-02,273769,3893,O,AIRPORT,
300,LH,2463,2010-10-09,273977,3893,O,AIRPORT,
300,LH,2463,2010-07-31,271460,3893,O,AIRPORT,
300,LH,2415,2011-07-22,227137,3893,O,AIRPORT,
300,LH,2415,2011-11-11,231145,3893,O,AIRPORT,
300,LH,2462,2010-10-29,252381,3893,O,AIRPORT,
300,LH,2462,2010-05-14,246529,3893,O,AIRPORT,
300,LH,2436,2011-11-05,244491,3893,O,AIRPORT,
300,LH,2436,2011-11-12,244521,3893,O,AIRPORT,
300,LH,2463,2011-11-05,288506,3893,O,AIRPORT,
300,LH,3577,2010-05-29,292033,3893,O,AIRPORT,
300,LH,2463,2011-09-10,286255,3893,O,AIRPORT,
300,LH,2463,2011-09-17,286605,3893,O,AIRPORT,
300,LH,2463,2011-08-20,285265,3893,O,AIRPORT,
300,LH,3577,2011-03-05,302072,3893,O,AIRPORT,
300,LH,3577,2011-02-26,301929,3893,O,AIRPORT,
300,LH,3577,2011-07-30,307467,3893,O,AIRPORT,
300,LH,3577,2011-05-07,304324,3893,O,AIRPORT,
300,LH,3577,2011-06-04,305428,3893,O,AIRPORT,
300,LH,2407,2011-07-16,206718,3893,O,AIRPORT,
300,LH,2407,2010-09-11,195831,3893,O,AIRPORT,
300,LH,2407,2010-06-26,192939,3893,O,AIRPORT,
300,LH,2407,2010-06-05,192408,3893,O,AIRPORT,
300,LH,2407,2010-06-05,192407,3893,O,AIRPORT,
300,LH,2415,2010-12-31,221032,3893,O,AIRPORT,
300,LH,2415,2010-10-22,218873,3893,O,AIRPORT,
300,LH,2415,2010-09-24,217893,3893,O,AIRPORT,
300,LH,2415,2010-10-08,218301,3893,O,AIRPORT,
300,LH,2407,2011-09-17,209357,3893,O,AIRPORT,
300,LH,2415,2010-04-23,213227,3893,O,AIRPORT,
300,LH,2402,2010-06-26,170596,3893,O,AIRPORT,
300,LH,455,2012-03-26,168096,3893,O,AIRPORT,
300,LH,2402,2011-01-15,177690,3893,O,AIRPORT,
300,LH,2402,2010-12-25,177036,3893,O,AIRPORT,
300,LH,2402,2010-08-28,172881,3893,O,AIRPORT,
300,LH,400,2011-03-05,19818,930,O,AIRPORT,
300,LH,400,2011-02-26,19599,930,O,AIRPORT,
300,AZ,555,2011-03-16,20718,930,O,AIRPORT,
300,DL,106,2011-03-21,20826,930,O,AIRPORT,
300,AA,17,2010-07-21,5704,930,O,AIRPORT,
300,JL,407,2011-05-27,17825,930,O,AIRPORT,
300,UA,7,2011-05-14,17043,930,O,AIRPORT,
300,LH,400,2011-02-12,18666,930,O,AIRPORT,
300,LH,400,2011-02-19,18932,930,O,AIRPORT,
300,LH,400,2011-02-19,19038,930,O,AIRPORT,
300,AA,17,2011-02-02,18078,930,O,AIRPORT,
300,LH,401,2010-09-17,48969,930,O,AIRPORT,
300,UA,7,2010-06-12,2448,930,O,AIRPORT,
300,LH,401,2010-09-10,48231,930,O,AIRPORT,
300,DL,106,2010-05-31,2245,930,O,AIRPORT,
300,JL,407,2010-06-11,2183,930,O,AIRPORT,
300,AZ,555,2011-04-13,22340,930,O,AIRPORT,
300,AZ,555,2011-04-06,22068,930,O,AIRPORT,
300,DL,106,2011-05-09,23603,930,O,AIRPORT,
300,AA,17,2011-04-27,23368,930,O,AIRPORT,
300,AZ,555,2010-08-11,6975,930,O,AIRPORT,
300,AA,17,2010-09-29,10390,930,O,AIRPORT,
300,LH,400,2010-08-21,7425,930,O,AIRPORT,
300,QF,5,2010-08-20,7671,930,O,AIRPORT,
300,UA,7,2010-12-18,10725,930,O,AIRPORT,
300,JL,407,2010-12-10,10492,930,O,AIRPORT,
300,LH,400,2010-09-18,9494,930,O,AIRPORT,
300,AA,17,2010-09-08,9085,930,O,AIRPORT,
300,DL,106,2010-08-30,8150,930,O,AIRPORT,
300,JL,407,2010-10-15,7769,930,O,AIRPORT,
300,AA,17,2010-12-15,15119,930,O,AIRPORT,
300,LH,400,2010-12-25,15311,930,O,AIRPORT,
300,QF,5,2011-01-07,16337,930,O,AIRPORT,
300,LH,400,2011-01-08,16169,930,O,AIRPORT,
300,LH,400,2011-01-08,16202,930,O,AIRPORT,
300,QF,5,2010-11-05,12352,930,O,AIRPORT,
300,AZ,555,2010-10-27,11849,930,O,AIRPORT,
300,JL,407,2010-05-21,1410,930,O,AIRPORT,
300,AA,17,2010-11-10,13010,930,O,AIRPORT,
300,UA,7,2011-02-12,13064,930,O,AIRPORT,
300,UA,941,2010-08-19,32106,930,O,AIRPORT,
300,LH,400,2011-09-10,32065,930,O,AIRPORT,
300,LH,400,2011-09-17,32327,930,O,AIRPORT,
300,UA,941,2010-08-26,32330,930,O,AIRPORT,
300,AZ,555,2011-09-28,32905,930,O,AIRPORT,
300,JL,408,2010-08-21,31483,930,O,AIRPORT,
300,QF,5,2010-06-18,3513,930,O,AIRPORT,
300,LH,400,2011-10-22,35069,930,O,AIRPORT,
300,QF,5,2011-11-04,35053,930,O,AIRPORT,
300,JL,407,2010-07-02,3359,930,O,AIRPORT,
300,JL,408,2010-11-06,34338,930,O,AIRPORT,
300,JL,408,2010-11-06,34264,930,O,AIRPORT,
300,DL,106,2011-06-27,26762,930,O,AIRPORT,
300,DL,106,2011-06-13,26110,930,O,AIRPORT,
300,JL,408,2010-07-03,29641,930,O,AIRPORT,
300,DL,106,2011-08-15,29939,930,O,AIRPORT,
300,AA,17,2011-08-03,29409,930,O,AIRPORT,
300,DL,106,2011-08-08,29533,930,O,AIRPORT,
300,LH,400,2010-06-12,3056,930,O,AIRPORT,
300,JL,408,2010-05-29,28563,930,O,AIRPORT,
300,AZ,788,2010-06-15,41637,930,O,AIRPORT,
300,AA,17,2010-06-23,4182,930,O,AIRPORT,
300,JL,408,2011-07-02,42830,930,O,AIRPORT,
300,JL,408,2011-06-25,42380,930,O,AIRPORT,
300,JL,408,2011-10-08,46201,930,O,AIRPORT,
300,UA,941,2011-08-28,45692,930,O,AIRPORT,
300,QF,6,2010-10-20,45945,930,O,AIRPORT,
300,QF,6,2010-09-15,44657,930,O,AIRPORT,
300,AA,26,2010-09-08,44859,930,O,AIRPORT,
300,AA,17,2011-11-30,36542,930,O,AIRPORT,
300,AA,17,2011-12-28,37234,930,O,AIRPORT,
300,UA,941,2011-01-06,37123,930,O,AIRPORT,
300,LH,401,2010-04-30,40264,930,O,AIRPORT,
300,QF,6,2010-06-30,41140,930,O,AIRPORT,
300,UA,3504,2010-09-17,59681,930,O,AIRPORT,
300,AA,26,2011-08-03,59426,930,O,AIRPORT,
300,LH,401,2011-04-01,60933,930,O,AIRPORT,
300,AZ,788,2011-04-26,61066,930,O,AIRPORT,
300,QF,6,2011-09-07,60422,930,O,AIRPORT,
300,UA,3504,2010-08-20,57939,930,O,AIRPORT,
300,AZ,788,2011-03-01,57520,930,O,AIRPORT,
300,DL,1699,2011-03-28,58518,930,O,AIRPORT,
300,QF,6,2011-08-03,58585,930,O,AIRPORT,
300,LH,401,2011-05-20,64013,930,O,AIRPORT,
300,AZ,555,2010-04-21,68,930,O,AIRPORT,
300,AA,26,2011-11-30,64528,930,O,AIRPORT,
300,AZ,788,2011-06-28,64827,930,O,AIRPORT,
300,AA,26,2011-09-21,61737,930,O,AIRPORT,
300,UA,3504,2010-11-12,62980,930,O,AIRPORT,
300,AA,26,2011-10-26,63148,930,O,AIRPORT,
300,LH,401,2011-04-22,62607,930,O,AIRPORT,
300,AA,26,2011-02-02,51633,930,O,AIRPORT,
300,AZ,788,2010-12-07,52441,930,O,AIRPORT,
300,AA,26,2011-02-23,52470,930,O,AIRPORT,
300,AA,26,2011-02-23,52335,930,O,AIRPORT,
300,QF,6,2010-12-29,49311,930,O,AIRPORT,
300,DL,1699,2010-11-22,50633,930,O,AIRPORT,
300,AA,26,2010-12-29,49857,930,O,AIRPORT,
300,LH,401,2011-01-07,55648,930,O,AIRPORT,
300,UA,3504,2010-07-30,56617,930,O,AIRPORT,
300,AA,26,2011-06-08,57032,930,O,AIRPORT,
300,AA,26,2011-05-25,56306,930,O,AIRPORT,
300,QF,6,2011-03-30,53139,930,O,AIRPORT,
300,AA,64,2010-07-30,69651,930,O,AIRPORT,
300,AZ,788,2011-07-05,65240,930,O,AIRPORT,
300,LH,401,2011-07-15,67579,930,O,AIRPORT,
300,DL,1699,2011-08-22,67679,930,O,AIRPORT,
300,UA,3504,2011-01-28,67836,930,O,AIRPORT,
300,DL,1699,2011-08-29,67909,930,O,AIRPORT,
300,DL,1699,2011-08-15,67205,930,O,AIRPORT,
300,AZ,789,2010-09-29,86331,930,O,AIRPORT,
300,DL,1984,2010-11-08,87826,930,O,AIRPORT,
300,DL,1984,2010-11-01,87509,930,O,AIRPORT,
300,AA,64,2010-12-24,74976,930,O,AIRPORT,
300,DL,1984,2010-04-26,75549,930,O,AIRPORT,
300,LH,401,2011-11-04,75413,930,O,AIRPORT,
300,LH,401,2011-10-21,74504,930,O,AIRPORT,
300,LH,401,2011-11-18,76517,930,O,AIRPORT,
300,AA,64,2010-10-01,71985,930,O,AIRPORT,
300,AA,64,2010-09-24,71719,930,O,AIRPORT,
300,AZ,788,2011-10-25,72570,930,O,AIRPORT,
300,AA,64,2011-08-26,83568,930,O,AIRPORT,
300,DL,1984,2010-06-07,78523,930,O,AIRPORT,
300,AZ,789,2010-05-12,77577,930,O,AIRPORT,
300,DL,1984,2010-07-19,80949,930,O,AIRPORT,
300,AZ,789,2010-06-23,80081,930,O,AIRPORT,
300,AZ,789,2011-07-20,104308,930,O,AIRPORT,
300,AZ,789,2011-08-17,106010,930,O,AIRPORT,
300,LH,402,2011-04-11,101042,930,O,AIRPORT,
300,DL,1984,2011-06-13,101495,930,O,AIRPORT,
300,UA,3516,2010-10-12,100245,930,O,AIRPORT,
300,UA,3516,2011-03-08,109249,930,O,AIRPORT,
300,DL,1984,2011-09-05,106513,930,O,AIRPORT,
300,UA,3516,2010-05-18,90760,930,O,AIRPORT,
300,LH,402,2010-09-27,88830,930,O,AIRPORT,
300,UA,3516,2010-04-20,89365,930,O,AIRPORT,
300,LH,402,2010-11-01,91278,930,O,AIRPORT,
300,LH,402,2011-03-14,99639,930,O,AIRPORT,
300,DL,1984,2011-05-16,99578,930,O,AIRPORT,
300,UA,3516,2010-09-28,99259,930,O,AIRPORT,
300,AZ,789,2011-05-11,99942,930,O,AIRPORT,
300,LH,402,2011-01-17,95929,930,O,AIRPORT,
300,LH,402,2011-01-24,96412,930,O,AIRPORT,
300,AZ,789,2011-04-27,99133,930,O,AIRPORT,
300,DL,1984,2011-05-02,98650,930,O,AIRPORT,
300,LH,454,2010-10-02,125151,930,O,AIRPORT,
300,UA,3516,2011-11-08,125205,930,O,AIRPORT,
300,LH,454,2010-10-09,125191,930,O,AIRPORT,
300,LH,454,2010-10-02,124922,930,O,AIRPORT,
300,LH,454,2010-08-21,123108,930,O,AIRPORT,
300,AZ,790,2011-03-09,128747,930,O,AIRPORT,
300,UA,3516,2011-08-28,120253,930,O,AIRPORT,
300,AZ,790,2010-10-13,122046,930,O,AIRPORT,
300,LH,454,2010-07-10,121205,930,O,AIRPORT,
300,AZ,790,2010-08-18,119697,930,O,AIRPORT,
300,AZ,791,2011-04-21,154486,930,O,AIRPORT,
